748	0.000209528	-0.000413817
749	0.00012048	-0.0003624
750	-0.000170235	-9.40802E-05
751	-0.000322328	-0.000195665
752	-0.000227581	-0.000305612
753	-0.000252416	-0.000423132
754	-0.000138885	-0.000329726
755	-0.000285144	-0.000374677
756	-0.000370821	-0.000304597
757	-0.000383079	-0.000291812
758	-0.000400743	-0.000302881
759	-0.000397222	-0.000268314
760	-0.00050154	-0.000364164]
